id,size,Relative Time (s),time_spent,Access Type
7759,15.992704391479492,35934,0,1
7760,65.23850345611572,35934,0,2
7759,15.992704391479492,35935,0,1
7759,15.992704391479492,35935,0,1
7759,15.992704391479492,35936,0,1
7759,15.992704391479492,35936,0,1
7759,15.992704391479492,35936,0,1
36,0.0492095947265625,35936,0,1
7759,15.992704391479492,35938,0,1
7759,15.992704391479492,35938,0,1
7759,15.992704391479492,35938,0,1
7759,15.992704391479492,35940,0,1
445,0.0143966674804687,35940,0,1
919,0.0003643035888671,35941,0,1
1423,0.0082683563232421,35945,0,2
1424,0.0145912170410156,35950,0,2
82,8.20159912109375e-05,35951,0,1
1425,0.000274658203125,35952,0,2
919,0.0003643035888671,35952,0,1
65,9.1552734375e-05,35954,0,1
919,0.0003643035888671,35955,0,1
605,0.0249996185302734,35959,0,1
7761,0.0108308792114257,35966,0,2
779,0.0218868255615234,35967,0,1
7762,8651.24015712738,35968,0,2
54,4.037049293518066,35968,0,1
7753,0.1803474426269531,35970,0,1
36,0.0492095947265625,35973,0,1
472,0.0263614654541015,35976,0,1
7464,38334.629596710205,35982,0,1
633,0.0492095947265625,35987,0,1
7758,0.0445270538330078,35989,0,1
1188,0.0256643295288085,35995,0,2
430,9.5367431640625e-05,35997,0,1
7763,0.0040807723999023,36003,0,2
1066,8.7738037109375e-05,36004,0,1
386,0.0004787445068359,36005,0,1
1189,6.734269142150879,36006,0,2
7764,0.002242088317871,36006,0,2
7765,80.33285331726074,36011,0,2
7766,24.042983055114743,36013,0,2
1426,2.271051406860352,36020,0,2
1427,0.0031661987304687,36021,0,2
1190,0.0318574905395507,36021,0,2
7767,4.817887306213379,36029,0,2
7768,58.03721714019776,36038,0,2
1428,0.0001373291015625,36042,0,2
1191,0.0266151428222656,36042,0,2
7769,0.1853523254394531,36043,0,2
243,9.5367431640625e-05,36051,0,1
7770,6303.365005493164,36056,0,2
1192,0.2603015899658203,36056,0,2
1193,0.0138874053955078,36060,0,2
7771,94.36828517913818,36066,0,2
1429,1556.0358419418335,36067,0,2
7772,0.0482292175292968,36068,0,2
1430,0.0021076202392578,36074,0,2
1193,0.0138874053955078,36079,0,1
1194,60039.463216781616,36083,0,2
7773,6172.600681304932,36084,0,2
1431,2128.7581663131714,36085,0,2
1432,0.1642303466796875,36096,0,2
1195,0.0272455215454101,36099,0,2
7774,6598.755084037781,36114,0,2
62,0.0001001358032226,36122,0,1
52,0.0492916107177734,36123,0,1
243,9.5367431640625e-05,36123,0,1
1433,0.3889732360839844,36130,0,2
1196,0.0069961547851562,36130,0,2
1196,0.0069961547851562,36132,0,1
30,9.5367431640625e-07,36139,0,1
52,0.0,36140,0,1
1434,0.6861972808837891,36141,0,2
1197,0.0650615692138671,36145,0,2
17,0.0,36146,0,1
1198,53950.39141178131,36152,0,2
7775,0.0004959106445312,36152,0,2
1196,0.0069961547851562,36156,0,1
7776,10.495298385620115,36158,0,2
7777,8.434890747070312,36160,0,2
137,9.059906005859376e-05,36160,0,1
30,9.5367431640625e-07,36162,0,1
7778,7.645170211791992,36162,0,2
1196,0.0069961547851562,36162,0,1
7779,0.0004682540893554,36168,0,2
1199,0.0317106246948242,36168,0,2
7780,110480.57771778108,36169,0,2
1200,0.0695629119873046,36170,0,2
7781,849.8481092453003,36174,0,2
7782,0.6369504928588867,36178,0,2
52,0.0,36179,0,1
1201,2.528170585632324,36182,0,2
1196,0.0069961547851562,36184,0,1
633,0.0492095947265625,36185,0,1
1196,0.0069961547851562,36188,0,1
1435,0.2030963897705078,36196,0,2
7778,7.645170211791992,36209,0,1
77,9.822845458984376e-05,36210,0,1
7783,0.1943397521972656,36220,0,2
1202,57121.851291656494,36222,0,2
7784,51.37105751037598,36225,0,2
54,4.037049293518066,36229,0,1
1437,9.632110595703124e-05,36229,0,2
1436,1.266489028930664,36229,0,2
633,0.0492095947265625,36235,0,1
1203,6415.905501365662,36239,0,2
3980,0.6391925811767578,36239,0,1
1204,0.0828638076782226,36240,0,2
7785,42684.1116437912,36242,0,2
7786,0.0013818740844726,36245,0,2
1438,0.824305534362793,36250,0,2
7787,0.523193359375,36258,0,2
7788,7.481647491455078,36260,0,2
7763,0.0040807723999023,36268,0,1
65,9.1552734375e-05,36277,0,1
321,9.72747802734375e-05,36280,0,1
1205,372.8143491744995,36289,0,2
1439,1639.214015007019,36292,0,2
52,0.0,36297,0,1
7790,1.5175094604492188,36300,0,2
7789,9.440312385559082,36300,0,2
1206,12.215337753295898,36305,0,2
7791,0.0301198959350585,36308,0,2
7792,0.0002212524414062,36310,0,2
71,0.0001029968261718,36318,0,1
61,9.250640869140624e-05,36319,0,1
1207,0.0530281066894531,36338,0,2
52,0.0,36340,0,1
1440,0.0051298141479492,36343,0,2
1070,7.534027099609375e-05,36343,0,1
844,0.0048828125,36344,0,1
7793,54.23323631286621,36344,0,2
154,7.43865966796875e-05,36345,0,1
243,9.5367431640625e-05,36346,0,1
113,9.34600830078125e-05,36346,0,1
1066,8.7738037109375e-05,36347,0,1
493,0.0002975463867187,36347,0,1
203,8.392333984375e-05,36348,0,1
1441,2.450194358825684,36348,0,2
1442,17997.682762145996,36349,0,2
1443,440.776985168457,36350,0,2
1444,0.0498924255371093,36351,0,2
7794,30.566495895385746,36353,0,2
1445,0.004730224609375,36353,0,2
1446,0.0043630599975585,36354,0,2
7795,0.1296844482421875,36359,0,2
1447,0.0031290054321289,36365,0,2
1448,132529.26835250854,36369,0,2
7796,0.3397178649902344,36371,0,2
66,7.2479248046875e-05,36376,0,1
1449,0.0458984375,36376,0,2
30,9.5367431640625e-07,36378,0,1
1208,0.0079326629638671,36381,0,2
1450,0.003204345703125,36381,0,2
7797,590.7775650024414,36382,0,2
1142,0.0003795623779296,36383,0,1
1451,0.0220565795898437,36393,0,2
1452,0.0027503967285156,36394,0,2
1453,0.3612957000732422,36396,0,2
1454,0.0014476776123046,36401,0,2
7798,827059.9528112411,36402,0,2
30,9.5367431640625e-07,36404,0,1
1209,0.0749893188476562,36409,0,2
1455,0.0016040802001953,36410,0,2
1456,0.0286922454833984,36411,0,2
1210,0.0007200241088867,36416,0,2
1457,0.0015239715576171,36419,0,2
1211,3.640263557434082,36421,0,2
7799,61.83974647521973,36421,0,2
1212,604.5580463409424,36423,0,2
1458,0.0098133087158203,36424,0,2
7800,32.846062660217285,36427,0,2
1459,0.0024452209472656,36428,0,2
1460,0.0006103515625,36432,0,2
9,0.0001983642578125,36433,0,1
7802,1663.7583961486816,36435,0,2
7801,240.0721549987793,36435,0,2
1461,0.0018329620361328,36439,0,2
1213,393.3901033401489,36450,0,2
53,0.009765625,36452,0,1
1462,0.0025959014892578,36452,0,2
1463,43.561235427856445,36455,0,2
1464,0.0012989044189453,36459,0,2
7803,18104.677159309387,36460,0,2
7768,58.03721714019776,36462,0,1
7765,80.33285331726074,36466,0,1
1214,0.2170324325561523,36469,0,2
54,4.037049293518066,36472,0,1
7805,85.44154071807861,36477,0,2
7804,186.88368606567383,36477,0,2
7806,0.0087594985961914,36481,0,2
7807,1.4247217178344729,36503,0,2
1215,64898.24870014191,36510,0,2
7808,0.0650625228881836,36511,0,2
7809,0.0002822875976562,36518,0,2
65,9.1552734375e-05,36522,0,1
52,0.0,36524,0,1
7810,32.065518379211426,36534,0,2
7763,0.0040807723999023,36534,0,1
52,0.0,36539,0,1
4400,0.0558662414550781,36547,0,1
7811,0.1257476806640625,36549,0,2
1465,73170.79427528381,36569,0,2
52,0.0,36570,0,1
7812,0.0092992782592773,36571,0,2
52,0.0,36575,0,1
1466,0.0032119750976562,36576,0,2
7813,32.75528335571289,36580,0,2
179,14.015666007995604,36586,0,1
52,0.0,36587,0,1
7814,0.0007591247558593,36592,0,2
1216,17851.259806632996,36599,0,2
52,0.0,36600,0,1
30,9.5367431640625e-07,36615,0,1
7815,36403.64172744751,36623,0,2
52,0.0,36626,0,1
7816,32.84665870666504,36629,0,2
1467,0.0001249313354492,36630,0,2
1468,1319.8865156173706,36632,0,2
184,0.0007486343383789,36639,0,1
52,0.0,36641,0,1
30,9.5367431640625e-07,36641,0,1
47,14.015666007995604,36650,0,1
1469,33.17897033691406,36651,0,2
52,0.0,36659,0,1
123,0.0494556427001953,36671,0,1
5164,0.0014734268188476,36676,0,1
7817,32.81414985656738,36680,0,2
1470,0.0003957748413085,36681,0,2
4385,0.0056285858154296,36692,0,1
54,4.037049293518066,36709,0,1
53,0.009765625,36711,0,1
1470,0.0003957748413085,36711,0,1
7818,2567.3001947402954,36716,0,2
7819,19291.96761226654,36729,0,2
7820,0.0004911422729492,36734,0,2
7821,382.0894832611084,36734,0,2
7822,480.7474851608277,36739,0,2
7823,781.5881233215332,36741,0,2
7763,0.0040807723999023,36744,0,1
7824,750.9762859344482,36744,0,2
7825,666.5961627960205,36745,0,2
1471,0.0007915496826171,36745,0,2
7826,2724.772170066833,36748,0,2
1217,0.4435892105102539,36754,0,2
7827,763.3577165603638,36755,0,2
7828,722.3381719589233,36762,0,2
7829,1271.2105350494385,36764,0,2
7830,2066.8824014663696,36765,0,2
1218,0.0696239471435546,36769,0,2
7831,389.6104879379273,36776,0,2
1219,1029.855689048767,36784,0,2
1220,0.0623502731323242,36795,0,2
1221,5.132767677307129,36801,0,2
1472,15795.296847343445,36816,0,2
7832,30397.851770401,36829,0,2
17,0.0,36831,0,1
5138,121515.98006725311,36832,0,1
1222,0.0005474090576171,36840,0,2
7837,7.14628791809082,36845,0,2
7835,248.028715133667,36845,0,2
7839,293.8945026397705,36845,0,2
7840,817.0109786987305,36845,0,2
7834,478.9724769592285,36845,0,2
7833,134.12874126434326,36845,0,2
32,9.918212890625e-05,36845,0,1
7836,73.28947257995605,36845,0,2
7838,361.6817150115967,36845,0,2
7841,248.3273038864136,36846,0,2
7842,189.4682569503784,36847,0,2
7833,134.12874126434326,36848,0,1
30,9.5367431640625e-07,36855,0,1
79,8.96453857421875e-05,36858,0,1
1060,0.0002365112304687,36860,0,1
57,8.20159912109375e-05,36863,0,1
1473,84.93174362182617,36864,0,2
1223,7041.360222816467,36864,0,2
95,0.0001049041748046,36865,0,1
240,0.004770278930664,36867,0,1
1224,50573.24327468872,36867,0,2
1225,6978.32834148407,36868,0,2
1226,0.0828876495361328,36869,0,2
1227,0.0009613037109375,36876,0,2
97,0.048828125,36879,0,1
1228,782.0826120376587,36886,0,2
1229,20713.92961025238,36890,0,2
30,9.5367431640625e-07,36891,0,1
7843,296880.6744337082,36895,0,2
7844,0.000929832458496,36898,0,2
7845,58.01449775695801,36910,0,2
5919,0.0009994506835937,36912,0,1
240,0.004770278930664,36934,0,1
17,0.0,36939,0,1
7846,0.0173940658569335,36941,0,2
7847,59.5867280960083,36946,0,2
54,4.037049293518066,36946,0,1
17,0.0,36958,0,1
97,0.048828125,36963,0,1
1230,40.13491249084473,36987,0,2
1231,0.0023822784423828,37015,0,2
1232,41.85057640075684,37023,0,2
1233,0.5236663818359375,37031,0,2
7763,0.0040807723999023,37037,0,1
97,0.048828125,37039,0,1
7848,129.66255283355713,37044,0,2
1234,235265.2552499771,37046,0,2
1474,1638.6374464035034,37064,0,2
1235,0.484654426574707,37073,0,2
7849,0.7460212707519531,37078,0,2
30,9.5367431640625e-07,37096,0,1
1236,7866.709594726562,37098,0,2
7850,21152.167629241943,37113,0,2
1237,0.4595508575439453,37114,0,2
30,9.5367431640625e-07,37125,0,1
266,32376.48191356659,37127,0,1
7851,11646.49235534668,37129,0,2
7852,18.675053596496586,37131,0,2
7840,817.0109786987305,37131,0,1
7853,16.754469871520996,37131,0,2
7854,386.6235370635986,37132,0,2
7855,0.0065479278564453,37136,0,2
1238,3.800491333007813,37154,0,2
1239,64.64274501800537,37157,0,2
7856,5.301976203918457,37157,0,2
7857,1.2104387283325195,37158,0,2
7858,819.0913887023926,37159,0,2
7860,133.57977867126465,37160,0,2
7859,3.346559524536133,37160,0,1
7861,11229.528853416445,37160,0,2
7840,817.0109786987305,37160,0,1
1240,39503.71359729767,37160,0,2
7859,3.346559524536133,37160,0,2
7862,11069.668557167051,37161,0,2
1241,0.0126361846923828,37170,0,2
7863,2.907295227050781,37171,0,2
7864,412.8883104324341,37182,0,2
1475,0.0032730102539062,37185,0,2
54,4.037049293518066,37190,0,1
97,0.048828125,37197,0,1
7840,817.0109786987305,37199,0,1
7857,1.2104387283325195,37200,0,1
7865,6.531397819519043,37202,0,2
7866,0.5590972900390625,37206,0,2
7867,14.81911563873291,37207,0,2
7868,4.290172576904297,37209,0,2
1221,5.132767677307129,37210,0,1
1228,782.0826120376587,37211,0,1
1242,0.412790298461914,37221,0,2
7869,581.0163688659668,37222,0,2
7870,9.738805770874023,37223,0,2
7871,4604.579339981079,37224,0,2
7872,508.6378173828125,37224,0,2
7873,473.2284269332886,37224,0,2
7874,678.9372320175171,37225,0,2
7875,746.1632776260376,37225,0,2
7876,708.0756454467773,37225,0,2
7877,462.7159776687622,37226,0,2
7878,230.3858232498169,37226,0,2
7879,64.14089775085449,37227,0,2
1243,7.848882675170898,37233,0,2
7880,790.0387468338013,37238,0,2
2162,0.0010271072387695,37239,0,1
7833,134.12874126434326,37240,0,1
7881,106567.49170780182,37243,0,2
385,0.000396728515625,37243,0,1
1241,0.0126361846923828,37244,0,1
1476,17283.78048801422,37245,0,2
6067,0.0012702941894531,37253,0,1
7882,737.9420194625854,37256,0,2
1244,49171.14293766022,37261,0,2
1245,0.0002603530883789,37262,0,2
7883,6.683935165405273,37265,0,2
7884,18.086251258850098,37266,0,2
7885,0.1596813201904297,37270,0,2
7886,2313136.281062126,37275,0,2
32,9.918212890625e-05,37277,0,1
1477,43.46188831329346,37281,0,2
1478,2680.567332267761,37285,0,2
17,0.0003776550292968,37286,0,1
7887,0.0529127120971679,37287,0,2
7888,1903.0569801330569,37289,0,2
7889,0.5449123382568359,37291,0,2
7890,10.951543807983398,37293,0,2
7891,23612.045386314392,37299,0,2
1246,0.4473686218261719,37300,0,2
7892,4.884073257446289,37312,0,2
7893,1525.8751344680786,37320,0,2
7894,195.1982746124268,37322,0,2
709,0.0005531311035156,37324,0,1
1137,7332.1258907318115,37327,0,1
7763,0.0040807723999023,37331,0,1
7895,0.0161972045898437,37332,0,2
30,9.5367431640625e-07,37336,0,1
7896,10536.56962776184,37337,0,2
17,0.0,37337,0,1
9,0.0001983642578125,37339,0,1
4437,0.0055141448974609,37340,0,1
1247,4.689513206481934,37348,0,2
97,0.048828125,37357,0,1
17,0.0,37360,0,1
30,9.5367431640625e-07,37365,0,1
7897,1073.7644624710083,37373,0,2
1479,0.3771114349365234,37377,0,2
1248,0.4600152969360351,37386,0,2
7898,26611.97068977356,37393,0,2
7899,0.1011133193969726,37397,0,2
7900,23.39570140838623,37401,0,2
52,0.0,37405,0,1
7901,0.0143871307373046,37412,0,2
1249,5885.395858764648,37419,0,2
54,4.037049293518066,37431,0,1
7902,1518.6927270889282,37431,0,2
1480,73170.77613639832,37432,0,2
1250,7.83726692199707,37437,0,2
7903,0.1295938491821289,37445,0,2
7904,0.0132045745849609,37450,0,2
7906,0.0151433944702148,37469,0,2
7905,1173.398796081543,37469,0,2
7907,1217.3705759048462,37470,0,2
7908,0.005019187927246,37472,0,2
7909,0.123727798461914,37474,0,2
7910,0.1210355758666992,37476,0,2
7909,0.123727798461914,37477,0,1
7911,0.135838508605957,37477,0,2
7910,0.1210355758666992,37477,0,1
7913,2.620116233825684,37478,0,2
7912,0.1385307312011718,37478,0,2
7913,2.620116233825684,37479,0,1
7914,2.6174240112304688,37479,0,2
7915,0.3099193572998047,37481,0,2
7914,2.6174240112304688,37482,0,1
1212,604.5580463409424,37491,0,1
97,0.048828125,37496,0,1
179,14.015666007995604,37500,0,1
7916,0.0011405944824218,37509,0,2
7469,0.0010356903076171,37513,0,1
7917,0.0035505294799804,37515,0,2
1481,2400.5179557800293,37515,0,2
7918,0.0008668899536132,37517,0,2
3124,0.0006208419799804,37518,0,1
7919,0.0014905929565429,37520,0,2
7920,0.0035285949707031,37522,0,2
7921,0.0022048950195312,37522,0,2
1251,24599.66952419281,37543,0,2
1482,0.0001382827758789,37544,0,2
4322,0.0005073547363281,37546,0,1
953,0.0005083084106445,37546,0,1
4322,0.0005073547363281,37552,0,1
47,14.015666007995604,37553,0,1
953,0.0005083084106445,37553,0,1
7922,10879.192687034609,37556,0,2
1221,5.132767677307129,37559,0,1
97,0.048828125,37565,0,1
1252,0.000244140625,37566,0,2
1036,0.049783706665039,37575,0,1
30,9.5367431640625e-07,37583,0,1
1253,2.893918037414551,37583,0,2
7923,203.0762481689453,37584,0,2
7924,14.898364067077637,37591,0,2
7763,0.0040807723999023,37594,0,1
17,0.0,37600,0,1
30,9.5367431640625e-07,37602,0,1
17,0.0,37603,0,1
909,0.0014572143554687,37617,0,1
1254,1697.5309228897097,37633,0,2
1483,0.0035781860351562,37658,0,2
54,4.037049293518066,37669,0,1
1255,5372.003151893616,37670,0,2
7925,0.7666225433349609,37701,0,2
7926,2236492.312392235,37731,0,2
973,0.0068473815917968,37737,0,1
1256,6.515010833740234,37746,0,2
1257,1659.199375152588,37756,0,2
1258,7032.804969787598,37756,0,2
7927,157197.74973201752,37766,0,2
7763,0.0040807723999023,37774,0,1
7890,10.951543807983398,37776,0,1
7928,517003.67185020447,37786,0,2
7929,5134.284048080444,37795,0,2
7930,5005.726349830627,37795,0,2
30,9.5367431640625e-07,37816,0,1
1484,19.776302337646484,37819,0,2
1086,0.0098876953125,37820,0,1
7931,85.84691905975342,37843,0,2
30,9.5367431640625e-07,37847,0,1
79,8.96453857421875e-05,37856,0,1
1259,5.829135894775391,37862,0,2
305,0.0002975463867187,37880,0,1
7932,1883.631519317627,37881,0,2
1260,5427.790554046631,37885,0,2
1485,1638.1526594161987,37920,0,2
1261,11.8989839553833,37924,0,2
1486,0.3415260314941406,37929,0,2
54,4.037049293518066,37941,0,1
1262,0.001164436340332,37942,0,2
17,0.0,37949,0,1
109,8.106231689453125e-05,37962,0,1
95,0.0001049041748046,37967,0,1
17,0.0,37971,0,1
1263,1.114328384399414,37975,0,2
123,0.0494556427001953,37979,0,1
1264,0.7055587768554688,37984,0,2
1265,9666.40860748291,38011,0,2
7763,0.0040807723999023,38020,0,1
65,9.1552734375e-05,38028,0,1
1266,141.2204818725586,38045,0,2
1267,11.53421115875244,38055,0,2
30,9.5367431640625e-07,38060,0,1
7933,0.6083269119262695,38066,0,2
7934,19.35052967071533,38067,0,2
7935,79.86446857452393,38068,0,2
7937,180.8524808883667,38069,0,2
7936,27.11655902862549,38069,0,2
1268,7.883478164672852,38070,0,2
3685,110352.57771778108,38075,0,1
30,9.5367431640625e-07,38083,0,1
41,8.58306884765625e-06,38084,0,1
7938,3.7411937713623047,38095,0,2
1269,488.1083011627197,38098,0,2
7939,11.576934814453123,38101,0,2
1270,6.504448890686035,38132,0,2
59,8.869171142578125e-05,38144,0,1
88,5.91278076171875e-05,38144,0,1
385,0.000396728515625,38145,0,1
7940,177.79573345184326,38147,0,2
1487,17147.464623451233,38147,0,2
7942,161.52947235107422,38148,0,2
7941,171.48577308654785,38148,0,2
54,4.037049293518066,38149,0,1
7943,158.57526874542236,38150,0,2
7944,188.49132442474365,38150,0,2
1488,15833.284449577332,38150,0,2
7945,167.47547435760498,38151,0,2
1271,3.794255256652832,38152,0,2
52,0.0492916107177734,38158,0,1
7946,0.1361751556396484,38164,0,2
1272,9.90659523010254,38167,0,2
7947,0.5177574157714844,38169,0,2
1273,0.13140869140625,38176,0,2
1274,1.4157733917236328,38177,0,2
1275,7.55191707611084,38182,0,2
7948,648084.6300621033,38193,0,2
88,5.91278076171875e-05,38198,0,1
7949,242.0427761077881,38207,0,2
7950,1510.8749446868896,38208,0,2
17,0.0003776550292968,38215,0,1
88,5.91278076171875e-05,38223,0,1
7951,132.07948207855225,38241,0,2
53,0.009765625,38244,0,1
88,5.91278076171875e-05,38246,0,1
1489,0.0036392211914062,38256,0,2
7763,0.0040807723999023,38261,0,1
1490,43.76508808135986,38264,0,2
633,0.0492095947265625,38267,0,1
88,5.91278076171875e-05,38267,0,1
1491,90.4340238571167,38274,0,2
7936,27.11655902862549,38275,0,1
7952,0.0870199203491211,38278,0,2
1276,1699.2462091445925,38278,0,2
9,0.0001983642578125,38282,0,1
88,5.91278076171875e-05,38285,0,1
7953,414.7833871841431,38287,0,2
30,9.5367431640625e-07,38295,0,1
9,0.0001983642578125,38305,0,1
1492,5.817413330078125e-05,38312,0,2
30,9.5367431640625e-07,38322,0,1
7954,0.1296329498291015,38361,0,2
52,0.0,38363,0,1
7955,0.0135107040405273,38364,0,2
1277,0.0004549026489257,38365,0,2
7956,181.1582956314087,38373,0,2
179,14.015666007995604,38375,0,1
52,0.0492916107177734,38384,0,1
54,4.037049293518066,38388,0,1
1493,73170.8315410614,38391,0,2
53,0.009765625,38395,0,1
7957,0.0445165634155273,38397,0,2
7958,42671.96599960327,38409,0,2
17,0.0,38415,0,1
1278,0.005105972290039,38421,0,2
7959,464653.3187999725,38439,0,2
103,0.0001869201660156,38442,0,1
7921,0.0022048950195312,38444,0,1
47,14.015666007995604,38457,0,1
32,9.918212890625e-05,38462,0,1
49,0.0001678466796875,38471,0,1
7763,0.0040807723999023,38474,0,1
633,0.0492095947265625,38475,0,1
1494,471.7822666168213,38478,0,2
7775,0.0004959106445312,38493,0,1
1254,1697.5309228897097,38497,0,1
1273,0.13140869140625,38501,0,1
1276,1699.2462091445925,38508,0,1
2424,0.0001096725463867,38513,0,1
7779,0.0004682540893554,38515,0,1
7961,219.43800926208496,38518,0,2
7960,504.51121044158936,38518,0,2
1279,2.9188928604125977,38522,0,2
7916,0.0011405944824218,38531,0,1
30,9.5367431640625e-07,38535,0,1
1280,104.72411727905272,38541,0,2
7966,633.4821186065674,38548,0,2
7965,402.9173641204834,38548,0,2
7964,654.5153217315674,38548,0,2
7963,687.570065498352,38548,0,2
7962,6377.513122558594,38548,0,2
7967,680.659854888916,38549,0,2
7968,675.245364189148,38549,0,2
7969,434.6910333633423,38549,0,2
7916,0.0011405944824218,38553,0,1
